user_id,login_count,feature_usage_score,last_active_date,premium_feature_used
4965,59,93,2024-10-02,No
4966,103,95,2024-09-23,No
4967,31,49,2024-09-07,Yes
4968,71,12,2024-09-10,Yes
4969,11,94,2024-09-20,Yes
4970,5,12,2024-11-09,Yes
4971,30,71,2024-09-03,No
4972,48,69,2024-09-06,Yes
4973,108,19,2024-11-16,Yes
4974,56,95,2024-11-24,Yes
4975,42,52,2024-11-07,Yes
4976,101,17,2024-10-18,Yes
4977,11,71,2024-10-03,Yes
4978,34,63,2024-09-26,No
4979,48,18,2024-10-29,Yes
4980,32,16,2024-11-11,No
4981,23,93,2024-10-28,Yes
4982,42,11,2024-10-23,No
4983,61,19,2024-11-07,Yes
4984,2,30,2024-11-30,Yes
4985,45,54,2024-09-23,No
4986,50,49,2024-11-25,Yes
4987,9,92,2024-10-08,Yes
4988,36,59,2024-10-09,No
4989,18,67,2024-10-24,No
4990,113,18,2024-11-26,No
4991,76,52,2024-10-03,Yes
4992,64,33,2024-10-23,Yes
4993,65,90,2024-11-06,No
4994,60,57,2024-10-03,Yes
4995,34,52,2024-10-04,Yes
4996,68,62,2024-11-11,Yes
4997,70,56,2024-09-11,Yes
4998,24,95,2024-09-12,Yes
4999,32,32,2024-10-31,No
5000,111,54,2024-09-30,No
