user_id,amount,payment_status,payment_method,failure_reason,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status,country,company_size,user_status,event_type,resolution_status,login_count,feature_usage_score,last_active_date,premium_feature_used
4411,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-09-10,2023-10-10,Expired,USA,Enterprise,Active,,,110,60,2024-09-07,Yes
2483,999,Success,Wallet,Insufficient Funds,Premium,Monthly,3999,2022-04-05,2023-04-05,Cancelled,UK,Mid,Active,,,17,15,2024-10-28,No
3262,3999,Success,Card,Timeout,Pro,Monthly,1999,2022-12-02,2023-12-02,Expired,Germany,Mid,Active,Downgrade,Closed,69,89,2024-11-29,No
4640,1999,Failed,Card,,Basic,Monthly,999,2022-10-10,2023-10-10,Active,Germany,Enterprise,Active,,,34,24,2024-10-02,No
2481,999,Success,Card,,Basic,Annual,999,2023-10-14,2023-11-13,Cancelled,USA,SMB,Active,,,7,37,2024-09-13,Yes
1564,3999,Success,Wallet,Timeout,Premium,Monthly,3999,2023-10-10,2024-10-09,Active,USA,Enterprise,Active,,,79,14,2024-09-13,No
3954,999,Success,UPI,Insufficient Funds,Pro,Annual,1999,2022-01-13,2023-01-13,Active,Germany,Enterprise,Active,,,47,66,2024-11-02,Yes
3271,999,Failed,Wallet,,Basic,Monthly,999,2023-09-09,2023-10-09,Cancelled,USA,Mid,Active,,,97,33,2024-09-25,Yes
3493,999,Success,Card,Timeout,Pro,Monthly,1999,2022-03-31,2022-04-30,Expired,India,SMB,Active,Complaint,Closed,57,61,2024-10-19,Yes
1565,999,Success,Wallet,Insufficient Funds,Premium,Monthly,3999,2022-11-07,2023-11-07,Active,Australia,SMB,Active,,,24,25,2024-09-04,No
3603,1999,Success,UPI,Insufficient Funds,Basic,Annual,999,2023-01-13,2024-01-13,Cancelled,USA,Enterprise,Active,,,111,27,2024-09-12,Yes
4531,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-07-05,2023-08-04,Active,UK,Mid,Inactive,Complaint,Closed,79,84,2024-10-01,Yes
4469,3999,Failed,Card,Gateway Error,Basic,Annual,999,2023-03-28,2023-04-27,Active,UK,SMB,Inactive,,,70,63,2024-09-11,No
2319,1999,Success,Card,Gateway Error,Basic,Annual,999,2022-08-23,2023-08-23,Cancelled,UK,Mid,Active,,,114,79,2024-10-25,Yes
1897,1999,Pending,Card,Gateway Error,Pro,Monthly,1999,2022-05-14,2022-06-13,Active,India,Enterprise,Active,,,26,14,2024-11-05,No
2237,1999,Success,UPI,,Pro,Monthly,1999,2023-03-04,2023-04-03,Cancelled,UK,Enterprise,Active,,,37,22,2024-10-11,No
2055,1999,Success,Card,Insufficient Funds,Premium,Annual,3999,2023-03-13,2024-03-12,Active,India,Mid,Active,,,25,32,2024-11-22,Yes
3539,3999,Failed,UPI,Insufficient Funds,Premium,Monthly,3999,2023-03-30,2024-03-29,Active,UK,Enterprise,Inactive,,,76,86,2024-10-22,Yes
3420,1999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2023-02-08,2023-03-10,Active,India,SMB,Active,,,108,34,2024-11-05,No
1100,1999,Success,UPI,,Pro,Monthly,1999,2022-01-01,2022-01-31,Active,Germany,Enterprise,Active,,,25,28,2024-10-01,Yes
4954,3999,Success,UPI,Timeout,Pro,Monthly,1999,2022-11-16,2022-12-16,Active,India,Enterprise,Active,,,80,82,2024-10-17,No
3683,1999,Success,Card,Gateway Error,Pro,Annual,1999,2022-05-13,2022-06-12,Active,UK,Mid,Active,,,34,64,2024-11-26,Yes
2628,3999,Success,Wallet,Timeout,Premium,Monthly,3999,2023-05-28,2023-06-27,Active,UK,Mid,Active,,,36,97,2024-11-02,No
731,1999,Success,Wallet,,Basic,Monthly,999,2022-03-08,2023-03-08,Active,Germany,Enterprise,Active,Downgrade,Closed,68,17,2024-09-25,Yes
2499,1999,Success,Card,Timeout,Pro,Monthly,1999,2022-09-17,2023-09-17,Active,India,SMB,Active,Refund,Closed,63,61,2024-09-28,Yes
4410,999,Success,Card,Timeout,Basic,Monthly,999,2022-05-24,2022-06-23,Expired,USA,SMB,Active,,,81,86,2024-10-08,No
4563,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-01-03,2023-01-03,Expired,Germany,Mid,Active,Complaint,Closed,25,74,2024-10-29,Yes
1844,3999,Success,Card,,Basic,Annual,999,2023-10-30,2023-11-29,Expired,UK,Mid,Active,,,2,33,2024-09-30,Yes
1233,999,Success,UPI,,Pro,Monthly,1999,2023-08-11,2024-08-10,Active,USA,Enterprise,Active,Downgrade,Closed,64,11,2024-10-03,Yes
4920,3999,Success,Card,Gateway Error,Basic,Monthly,999,2022-11-03,2022-12-03,Active,Germany,SMB,Active,,,22,60,2024-09-19,No
82,3999,Success,UPI,Insufficient Funds,Pro,Annual,1999,2022-03-11,2023-03-11,Active,Australia,SMB,Inactive,,,91,11,2024-10-02,No
3469,3999,Success,Card,Timeout,Basic,Monthly,999,2023-10-31,2024-10-30,Active,India,SMB,Active,,,98,29,2024-10-16,Yes
4192,999,Success,UPI,,Premium,Monthly,3999,2023-02-02,2023-03-04,Active,USA,SMB,Inactive,,,28,19,2024-09-12,No
4485,3999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2024-01-23,2025-01-22,Cancelled,UK,Enterprise,Inactive,,,63,94,2024-11-05,No
2419,1999,Success,Wallet,Timeout,Premium,Monthly,3999,2022-08-16,2022-09-15,Active,USA,Mid,Active,,,20,45,2024-09-06,Yes
1096,1999,Failed,UPI,Insufficient Funds,Basic,Annual,999,2022-10-12,2022-11-11,Active,India,Enterprise,Active,,,62,88,2024-10-22,Yes
4560,3999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-02-19,2023-03-21,Active,Australia,SMB,Active,Complaint,Open,35,59,2024-11-17,Yes
3168,999,Success,Card,Gateway Error,Basic,Monthly,999,2022-12-18,2023-12-18,Active,India,Mid,Active,,,47,49,2024-09-15,No
827,1999,Success,Wallet,,Pro,Monthly,1999,2022-05-20,2023-05-20,Active,Australia,SMB,Active,,,83,86,2024-11-03,No
1817,1999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2022-07-20,2022-08-19,Cancelled,India,Enterprise,Active,,,119,47,2024-11-20,No
4432,1999,Pending,UPI,Timeout,Basic,Monthly,999,2022-06-27,2023-06-27,Active,Germany,Mid,Active,,,55,61,2024-11-21,No
2062,999,Success,Wallet,,Basic,Annual,999,2022-08-13,2023-08-13,Expired,Australia,Enterprise,Active,,,10,73,2024-09-17,Yes
717,3999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-05-31,2023-05-31,Active,UK,Mid,Active,,,32,26,2024-11-12,No
564,1999,Success,Card,Timeout,Premium,Monthly,3999,2023-08-06,2023-09-05,Active,India,SMB,Active,,,86,36,2024-10-23,Yes
2329,1999,Failed,Wallet,,Premium,Annual,3999,2022-04-29,2022-05-29,Active,UK,SMB,Active,,,66,43,2024-10-21,Yes
3144,3999,Success,UPI,,Basic,Monthly,999,2024-02-26,2024-03-27,Cancelled,Germany,Mid,Active,Downgrade,Open,16,54,2024-09-11,No
4152,3999,Success,Wallet,Timeout,Premium,Monthly,3999,2022-09-22,2023-09-22,Expired,UK,Mid,Active,Refund,Closed,97,92,2024-10-02,No
3066,1999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2024-01-24,2024-02-23,Active,Australia,SMB,Inactive,,,112,57,2024-11-06,No
1234,1999,Pending,UPI,Insufficient Funds,Pro,Monthly,1999,2022-05-16,2022-06-15,Expired,India,SMB,Active,,,80,83,2024-10-04,Yes
1317,1999,Success,Wallet,Insufficient Funds,Pro,Annual,1999,2022-06-08,2023-06-08,Active,Germany,Enterprise,Active,,,43,16,2024-11-12,Yes
2758,999,Success,UPI,,Pro,Monthly,1999,2023-11-28,2023-12-28,Active,USA,Enterprise,Active,Complaint,Closed,36,27,2024-11-15,Yes
2758,999,Success,UPI,,Pro,Monthly,1999,2023-11-28,2023-12-28,Active,USA,Enterprise,Active,Complaint,Closed,36,27,2024-11-15,Yes
1433,3999,Pending,UPI,,Basic,Monthly,999,2022-05-20,2022-06-19,Cancelled,Australia,Enterprise,Inactive,,,59,71,2024-09-13,Yes
1428,999,Success,Card,Insufficient Funds,Pro,Annual,1999,2022-10-25,2023-10-25,Expired,Australia,Mid,Inactive,,,86,38,2024-09-14,No
2166,999,Success,UPI,Timeout,Basic,Monthly,999,2023-01-13,2023-02-12,Expired,UK,SMB,Active,,,28,55,2024-09-28,No
2385,999,Success,Wallet,Insufficient Funds,Basic,Annual,999,2023-11-05,2023-12-05,Active,UK,Enterprise,Active,Refund,Open,76,12,2024-11-20,Yes
224,3999,Success,Card,,Premium,Monthly,3999,2022-05-09,2023-05-09,Active,UK,Enterprise,Active,,,74,27,2024-11-30,No
317,3999,Success,Wallet,,Pro,Monthly,1999,2023-11-07,2023-12-07,Active,Germany,Enterprise,Inactive,,,39,59,2024-11-17,No
4432,1999,Success,Card,Timeout,Basic,Monthly,999,2023-04-24,2023-05-24,Active,Australia,Enterprise,Inactive,,,55,61,2024-11-21,No
2533,999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-07-14,2023-07-14,Active,India,Mid,Active,,,79,29,2024-10-13,Yes
4355,3999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-07-01,2024-06-30,Cancelled,Germany,Enterprise,Active,,,1,86,2024-09-10,No
293,999,Success,Card,Timeout,Pro,Monthly,1999,2023-01-02,2024-01-02,Expired,USA,Enterprise,Active,Refund,Closed,33,24,2024-09-25,Yes
4600,999,Pending,Card,Gateway Error,Pro,Monthly,1999,2023-10-20,2023-11-19,Active,UK,SMB,Active,Refund,Open,117,68,2024-09-12,No
1535,3999,Success,Wallet,Timeout,Premium,Annual,3999,2022-12-30,2023-12-30,Active,India,SMB,Active,Complaint,Open,8,43,2024-11-25,Yes
1552,999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-07-21,2023-08-20,Active,Australia,Enterprise,Inactive,,,78,43,2024-11-07,No
1392,1999,Success,Card,Timeout,Pro,Annual,1999,2024-02-29,2025-02-28,Active,Germany,Enterprise,Active,,,10,18,2024-10-23,Yes
1021,1999,Failed,Wallet,Gateway Error,Pro,Monthly,1999,2023-04-09,2023-05-09,Expired,UK,Enterprise,Inactive,,,26,54,2024-10-28,Yes
620,999,Success,UPI,,Pro,Annual,1999,2023-03-23,2023-04-22,Cancelled,India,SMB,Active,,,98,34,2024-11-10,No
1297,1999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2023-12-21,2024-01-20,Active,Germany,Mid,Active,Downgrade,Closed,55,18,2024-11-01,Yes
3756,999,Failed,UPI,Gateway Error,Basic,Monthly,999,2023-08-04,2023-09-03,Active,India,Enterprise,Inactive,,,50,92,2024-12-01,No
4287,1999,Success,Wallet,,Basic,Annual,999,2022-06-13,2023-06-13,Expired,UK,Mid,Active,,,29,18,2024-10-18,Yes
3170,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-10-08,2024-10-07,Cancelled,Germany,Enterprise,Active,,,55,51,2024-09-24,No
3754,1999,Pending,Card,Timeout,Premium,Monthly,3999,2023-02-21,2024-02-21,Active,Australia,SMB,Inactive,,,36,16,2024-11-19,Yes
2658,1999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-07-18,2022-08-17,Active,Germany,Mid,Active,,,65,98,2024-09-21,No
1681,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-10-09,2022-11-08,Expired,USA,SMB,Active,Complaint,Closed,63,24,2024-09-10,Yes
4632,999,Success,Card,Insufficient Funds,Basic,Annual,999,2022-08-22,2023-08-22,Cancelled,India,SMB,Active,,,62,19,2024-10-22,Yes
677,1999,Success,Wallet,Gateway Error,Basic,Monthly,999,2024-01-17,2025-01-16,Active,Australia,Enterprise,Inactive,Refund,Closed,17,92,2024-11-07,No
783,3999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-05-15,2024-05-14,Active,Australia,Mid,Active,Downgrade,Open,76,41,2024-09-19,Yes
314,3999,Pending,Card,,Premium,Monthly,3999,2023-08-28,2024-08-27,Active,Australia,Enterprise,Active,,,72,13,2024-11-29,No
1717,999,Success,UPI,Gateway Error,Premium,Annual,3999,2023-08-10,2024-08-09,Active,Australia,Mid,Inactive,Refund,Closed,20,40,2024-11-27,Yes
4690,1999,Success,UPI,,Pro,Monthly,1999,2023-11-26,2023-12-26,Active,Australia,SMB,Active,,,9,75,2024-09-29,Yes
254,1999,Failed,Card,Gateway Error,Pro,Annual,1999,2023-05-30,2024-05-29,Expired,Germany,Mid,Active,,,55,42,2024-11-12,Yes
2872,1999,Success,Wallet,Gateway Error,Premium,Annual,3999,2023-08-11,2023-09-10,Cancelled,India,SMB,Active,,,79,98,2024-11-21,Yes
4621,1999,Success,Card,Gateway Error,Basic,Monthly,999,2023-12-11,2024-12-10,Cancelled,India,Mid,Active,,,18,55,2024-09-11,No
1699,3999,Success,Card,,Basic,Annual,999,2023-12-05,2024-01-04,Cancelled,India,SMB,Active,,,19,32,2024-11-02,Yes
164,3999,Failed,Card,Insufficient Funds,Pro,Monthly,1999,2023-07-24,2023-08-23,Cancelled,Australia,Enterprise,Inactive,Complaint,Closed,105,90,2024-10-14,Yes
3402,3999,Failed,UPI,Gateway Error,Pro,Monthly,1999,2023-05-01,2024-04-30,Active,UK,Enterprise,Active,Complaint,Closed,53,25,2024-11-26,Yes
3402,3999,Failed,UPI,Gateway Error,Pro,Monthly,1999,2023-05-01,2024-04-30,Active,UK,Enterprise,Active,Refund,Closed,53,25,2024-11-26,Yes
349,999,Success,Card,Insufficient Funds,Basic,Annual,999,2024-03-09,2024-04-08,Active,India,SMB,Active,,,15,88,2024-09-30,No
930,999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2022-07-12,2023-07-12,Active,Australia,Mid,Active,Complaint,Closed,64,13,2024-09-10,No
4632,3999,Failed,UPI,Timeout,Basic,Monthly,999,2024-01-02,2024-02-01,Active,USA,SMB,Active,,,62,19,2024-10-22,Yes
2229,1999,Success,Card,,Premium,Annual,3999,2024-03-04,2024-04-03,Active,Germany,Mid,Inactive,,,58,69,2024-11-11,No
1679,1999,Success,Card,Insufficient Funds,Basic,Annual,999,2022-12-14,2023-12-14,Expired,USA,Mid,Inactive,,,36,53,2024-10-21,No
1027,3999,Success,Wallet,Timeout,Basic,Monthly,999,2022-02-28,2023-02-28,Active,UK,SMB,Active,,,114,23,2024-10-02,No
4638,1999,Success,UPI,,Premium,Annual,3999,2024-02-06,2024-03-07,Cancelled,USA,Enterprise,Active,,,36,92,2024-10-31,Yes
1593,1999,Failed,Wallet,Timeout,Pro,Annual,1999,2024-01-31,2025-01-30,Active,Australia,SMB,Active,Refund,Closed,117,35,2024-09-11,No
791,999,Success,Wallet,Gateway Error,Basic,Monthly,999,2022-06-08,2023-06-08,Active,USA,Mid,Active,Complaint,Open,100,66,2024-10-20,No
1438,3999,Success,Card,Timeout,Pro,Monthly,1999,2023-02-18,2024-02-18,Active,Germany,SMB,Active,Downgrade,Closed,102,60,2024-11-27,No
3392,999,Success,Wallet,,Premium,Annual,3999,2023-04-06,2024-04-05,Active,UK,SMB,Active,,,36,21,2024-10-01,Yes
400,999,Success,UPI,Gateway Error,Basic,Monthly,999,2024-02-01,2024-03-02,Active,India,Enterprise,Active,Complaint,Closed,46,90,2024-11-21,No
2468,1999,Success,UPI,,Pro,Monthly,1999,2023-10-24,2023-11-23,Active,India,SMB,Inactive,Refund,Closed,45,46,2024-11-13,Yes
1310,3999,Success,Card,,Premium,Monthly,3999,2023-06-21,2023-07-21,Expired,India,Mid,Active,,,26,30,2024-10-22,No
4142,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-07-31,2023-08-30,Expired,UK,SMB,Active,Complaint,Open,74,22,2024-11-22,Yes
1104,1999,Failed,Card,,Pro,Annual,1999,2023-11-09,2024-11-08,Active,Germany,SMB,Active,,,68,18,2024-09-23,Yes
4864,3999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-10-01,2023-10-01,Active,Germany,Enterprise,Active,Refund,Closed,65,53,2024-10-01,Yes
860,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-05-31,2024-05-30,Active,USA,Enterprise,Active,,,98,42,2024-10-31,Yes
4982,999,Success,UPI,Gateway Error,Basic,Annual,999,2022-01-13,2023-01-13,Expired,Germany,Mid,Active,,,42,11,2024-10-23,No
1486,3999,Success,Card,Gateway Error,Premium,Monthly,3999,2022-11-05,2022-12-05,Expired,Australia,Enterprise,Active,,,3,25,2024-10-12,No
4334,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-04-06,2023-05-06,Active,Germany,Enterprise,Active,,,66,32,2024-10-01,No
467,999,Success,Card,,Pro,Monthly,1999,2022-12-25,2023-12-25,Active,Australia,Enterprise,Active,,,3,65,2024-11-14,Yes
3281,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2023-09-06,2023-10-06,Active,India,SMB,Inactive,,,18,24,2024-11-15,Yes
4286,1999,Failed,Card,Timeout,Basic,Monthly,999,2022-10-15,2023-10-15,Expired,Australia,SMB,Active,,,35,90,2024-10-06,No
4765,999,Failed,Wallet,Gateway Error,Premium,Monthly,3999,2023-04-26,2023-05-26,Active,USA,SMB,Active,,,100,78,2024-09-16,Yes
2174,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-12-20,2023-12-20,Active,USA,Enterprise,Active,Refund,Closed,55,24,2024-11-18,No
1496,3999,Success,Wallet,,Premium,Monthly,3999,2022-05-30,2023-05-30,Active,Australia,SMB,Active,,,26,46,2024-12-01,No
2131,1999,Success,Card,,Basic,Monthly,999,2022-03-02,2023-03-02,Cancelled,Germany,Enterprise,Active,Complaint,Closed,54,34,2024-11-04,Yes
2131,1999,Success,Card,,Basic,Monthly,999,2022-03-02,2023-03-02,Cancelled,Germany,Enterprise,Active,Downgrade,Closed,54,34,2024-11-04,Yes
2091,999,Failed,Card,,Pro,Monthly,1999,2023-07-29,2024-07-28,Active,Australia,Mid,Active,Downgrade,Closed,52,29,2024-09-15,No
1316,1999,Success,Wallet,,Basic,Monthly,999,2023-10-25,2023-11-24,Cancelled,UK,Enterprise,Active,,,78,55,2024-09-03,No
4983,3999,Success,UPI,Timeout,Premium,Annual,3999,2022-02-12,2023-02-12,Active,Germany,SMB,Active,Downgrade,Closed,61,19,2024-11-07,Yes
2193,3999,Pending,Wallet,Insufficient Funds,Basic,Monthly,999,2023-04-14,2024-04-13,Cancelled,Germany,SMB,Active,,,104,59,2024-09-25,No
4278,1999,Failed,UPI,,Basic,Monthly,999,2023-08-22,2024-08-21,Cancelled,India,Enterprise,Active,,,90,91,2024-10-06,No
1184,999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-11-03,2023-11-03,Active,Australia,Enterprise,Active,,,14,77,2024-11-15,No
767,1999,Success,Card,,Basic,Annual,999,2023-08-04,2023-09-03,Cancelled,India,Mid,Active,,,62,54,2024-09-09,No
2030,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-12-22,2024-01-21,Active,India,SMB,Active,,,112,41,2024-10-11,Yes
2592,999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2024-01-05,2025-01-04,Expired,USA,Enterprise,Inactive,Refund,Closed,43,16,2024-11-18,Yes
3650,3999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-09-24,2023-09-24,Active,Australia,SMB,Active,,,33,24,2024-11-26,Yes
3910,3999,Failed,UPI,Timeout,Premium,Monthly,3999,2022-07-27,2023-07-27,Active,Australia,Enterprise,Active,,,27,89,2024-09-25,Yes
2675,1999,Pending,Wallet,,Pro,Monthly,1999,2022-12-07,2023-12-07,Active,Australia,Mid,Active,,,79,23,2024-09-27,Yes
420,999,Success,Wallet,,Basic,Monthly,999,2023-10-09,2024-10-08,Active,India,Mid,Inactive,,,10,29,2024-10-26,No
262,1999,Success,Wallet,,Pro,Monthly,1999,2023-08-19,2024-08-18,Active,Australia,Enterprise,Active,,,13,51,2024-10-02,Yes
4636,999,Success,Wallet,,Basic,Monthly,999,2022-06-04,2022-07-04,Active,UK,Mid,Inactive,,,65,39,2024-09-20,No
903,1999,Success,Wallet,Insufficient Funds,Premium,Monthly,3999,2023-09-22,2023-10-22,Active,India,SMB,Active,Downgrade,Closed,32,64,2024-10-06,No
4846,1999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-08-21,2023-09-20,Active,India,Mid,Active,Downgrade,Closed,112,65,2024-09-30,Yes
915,1999,Success,Wallet,,Basic,Monthly,999,2023-05-26,2023-06-25,Active,Germany,Enterprise,Active,,,9,50,2024-10-29,Yes
50,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-01-25,2023-01-25,Cancelled,USA,Mid,Active,,,90,62,2024-10-16,No
2010,1999,Success,Card,Timeout,Premium,Monthly,3999,2023-08-16,2023-09-15,Active,USA,Mid,Active,,,105,69,2024-09-05,No
632,1999,Success,Wallet,,Basic,Monthly,999,2023-03-29,2023-04-28,Active,UK,Mid,Active,,,22,73,2024-09-06,No
1574,999,Success,UPI,Timeout,Basic,Monthly,999,2022-10-22,2023-10-22,Expired,USA,Mid,Active,,,51,37,2024-11-07,No
723,3999,Success,UPI,,Pro,Monthly,1999,2022-03-04,2022-04-03,Active,Australia,Enterprise,Active,,,98,69,2024-10-08,Yes
2311,999,Success,Card,,Pro,Monthly,1999,2024-01-04,2025-01-03,Cancelled,Germany,SMB,Active,,,113,47,2024-11-08,No
209,1999,Success,UPI,,Pro,Monthly,1999,2023-12-03,2024-01-02,Active,USA,Mid,Active,,,66,36,2024-10-11,Yes
889,1999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-03-13,2023-04-12,Expired,USA,Enterprise,Active,,,46,80,2024-09-25,No
4460,1999,Failed,Card,Gateway Error,Pro,Annual,1999,2022-07-20,2022-08-19,Cancelled,USA,Enterprise,Active,,,19,27,2024-10-13,No
103,3999,Success,Card,Gateway Error,Basic,Monthly,999,2024-01-23,2025-01-22,Expired,Australia,Mid,Inactive,,,41,49,2024-11-23,No
2001,999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-09-08,2022-10-08,Active,Germany,Enterprise,Active,Downgrade,Closed,51,46,2024-10-18,Yes
4448,3999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-10-05,2024-10-04,Expired,UK,Enterprise,Active,Refund,Closed,74,18,2024-10-27,Yes
2140,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-09-10,2023-10-10,Active,Australia,Enterprise,Active,Complaint,Open,42,98,2024-11-15,Yes
3101,999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2024-02-19,2024-03-20,Active,India,Enterprise,Active,,,59,34,2024-09-21,Yes
1977,1999,Success,Card,,Basic,Monthly,999,2023-10-04,2023-11-03,Cancelled,UK,Mid,Inactive,,,68,64,2024-09-24,Yes
4302,1999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2023-04-11,2023-05-11,Cancelled,UK,Enterprise,Active,,,113,27,2024-10-17,Yes
2853,3999,Success,UPI,,Pro,Monthly,1999,2024-01-18,2024-02-17,Active,Australia,Enterprise,Active,Complaint,Closed,102,84,2024-10-06,No
1869,1999,Failed,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-07-12,2023-07-12,Active,Germany,Enterprise,Active,Complaint,Closed,107,52,2024-10-01,Yes
2066,1999,Success,Wallet,,Pro,Annual,1999,2022-05-29,2022-06-28,Active,USA,Mid,Active,,,106,98,2024-10-17,Yes
1916,1999,Failed,Wallet,Insufficient Funds,Basic,Monthly,999,2023-07-23,2024-07-22,Active,India,Mid,Active,,,36,16,2024-10-07,Yes
177,1999,Success,Card,Timeout,Pro,Monthly,1999,2022-11-13,2022-12-13,Cancelled,USA,SMB,Active,,,112,78,2024-09-18,Yes
3723,999,Success,Card,,Basic,Monthly,999,2023-06-21,2023-07-21,Active,Germany,Mid,Active,,,56,46,2024-10-25,No
441,1999,Success,UPI,Timeout,Basic,Monthly,999,2022-01-24,2023-01-24,Active,USA,SMB,Active,,,24,44,2024-11-26,No
2579,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2024-02-14,2024-03-15,Active,India,SMB,Active,,,12,16,2024-09-07,Yes
2676,3999,Success,UPI,Timeout,Premium,Monthly,3999,2023-05-13,2024-05-12,Active,India,SMB,Active,,,108,31,2024-10-13,Yes
2869,999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2023-02-25,2023-03-27,Cancelled,USA,Mid,Inactive,Complaint,Closed,111,15,2024-10-16,Yes
2869,999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2023-02-25,2023-03-27,Cancelled,USA,Mid,Inactive,Refund,Closed,111,15,2024-10-16,Yes
522,1999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2023-05-31,2024-05-30,Active,Germany,Mid,Active,,,20,64,2024-11-04,Yes
1281,3999,Success,Card,Gateway Error,Premium,Monthly,3999,2022-01-20,2023-01-20,Active,Australia,Mid,Active,,,41,70,2024-11-17,Yes
3302,3999,Success,Card,,Premium,Monthly,3999,2023-10-04,2023-11-03,Active,Germany,SMB,Active,,,55,20,2024-10-26,No
2715,3999,Pending,Card,,Basic,Annual,999,2022-08-20,2022-09-19,Active,India,Enterprise,Active,,,113,87,2024-11-21,No
4761,1999,Success,Card,Timeout,Basic,Monthly,999,2022-03-02,2022-04-01,Active,USA,SMB,Active,Refund,Closed,41,25,2024-10-30,Yes
2663,999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-03-04,2024-03-03,Active,UK,Mid,Active,,,26,50,2024-09-06,Yes
3236,999,Success,Wallet,,Pro,Annual,1999,2022-01-27,2022-02-26,Active,Germany,SMB,Active,Refund,Open,10,57,2024-09-27,Yes
993,999,Success,Wallet,,Pro,Monthly,1999,2022-06-09,2022-07-09,Active,Germany,Mid,Active,,,20,53,2024-10-01,Yes
958,3999,Success,Wallet,,Pro,Monthly,1999,2024-03-08,2024-04-07,Expired,India,Mid,Active,Downgrade,Open,32,96,2024-10-08,Yes
