subscription_id,user_id,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status
13417,3725,Basic,Annual,999,2023-03-15,2024-03-14,Cancelled
13418,4419,Pro,Annual,1999,2022-03-03,2022-04-02,Cancelled
13419,2909,Pro,Annual,1999,2023-05-01,2023-05-31,Active
13420,1975,Pro,Monthly,1999,2024-02-25,2025-02-24,Active
13421,1469,Pro,Annual,1999,2023-09-14,2023-10-14,Active
13422,2143,Pro,Monthly,1999,2023-07-22,2023-08-21,Active
13423,553,Basic,Monthly,999,2022-03-26,2023-03-26,Active
13424,3492,Premium,Annual,3999,2023-02-10,2024-02-10,Active
13425,790,Pro,Annual,1999,2024-02-15,2024-03-16,Active
13426,1174,Basic,Monthly,999,2023-01-30,2023-03-01,Active
13427,553,Pro,Annual,1999,2023-09-11,2023-10-11,Active
13428,3423,Pro,Monthly,1999,2023-06-08,2023-07-08,Active
13429,4212,Basic,Monthly,999,2022-06-25,2023-06-25,Cancelled
13430,632,Pro,Monthly,1999,2022-12-25,2023-12-25,Active
13431,270,Basic,Monthly,999,2023-06-23,2023-07-23,Active
13432,861,Basic,Monthly,999,2022-10-18,2022-11-17,Cancelled
13433,291,Basic,Monthly,999,2022-05-10,2022-06-09,Active
13434,1458,Basic,Monthly,999,2024-01-09,2024-02-08,Active
13435,630,Basic,Monthly,999,2023-04-24,2024-04-23,Cancelled
13436,475,Basic,Monthly,999,2023-10-10,2024-10-09,Active
13437,4633,Premium,Monthly,3999,2023-06-16,2024-06-15,Active
13438,4081,Basic,Monthly,999,2022-09-21,2023-09-21,Active
13439,4781,Pro,Monthly,1999,2023-11-02,2023-12-02,Active
13440,1761,Basic,Monthly,999,2023-05-18,2023-06-17,Active
13441,3083,Pro,Monthly,1999,2022-06-09,2022-07-09,Active
13442,4709,Basic,Monthly,999,2023-06-22,2024-06-21,Expired
13443,3975,Basic,Monthly,999,2022-03-22,2023-03-22,Active
13444,3399,Basic,Annual,999,2023-02-17,2024-02-17,Active
13445,2324,Premium,Monthly,3999,2023-04-20,2024-04-19,Active
13446,3562,Pro,Monthly,1999,2022-01-18,2022-02-17,Expired
13447,2393,Basic,Monthly,999,2022-03-10,2022-04-09,Active
13448,3845,Basic,Monthly,999,2022-05-10,2023-05-10,Active
13449,2416,Basic,Monthly,999,2023-10-09,2024-10-08,Active
13450,3805,Basic,Annual,999,2023-12-31,2024-01-30,Active
13451,4827,Pro,Monthly,1999,2022-11-06,2022-12-06,Active
13452,1625,Pro,Monthly,1999,2023-05-02,2023-06-01,Active
13453,1509,Pro,Monthly,1999,2022-01-15,2022-02-14,Active
13454,4111,Basic,Monthly,999,2023-05-11,2023-06-10,Active
13455,4854,Pro,Annual,1999,2022-07-05,2023-07-05,Active
13456,4,Basic,Monthly,999,2023-02-21,2023-03-23,Active
13457,3448,Basic,Monthly,999,2023-12-08,2024-01-07,Active
13458,2581,Pro,Monthly,1999,2023-12-04,2024-12-03,Active
13459,3792,Basic,Monthly,999,2024-01-16,2024-02-15,Expired
13460,1161,Pro,Monthly,1999,2023-03-08,2023-04-07,Active
13461,834,Premium,Monthly,3999,2022-03-07,2023-03-07,Expired
13462,1999,Basic,Monthly,999,2022-03-22,2023-03-22,Active
13463,1203,Premium,Monthly,3999,2022-02-05,2023-02-05,Active
13464,2176,Basic,Monthly,999,2024-01-17,2025-01-16,Cancelled
13465,1382,Basic,Annual,999,2022-01-17,2023-01-17,Active
13466,4174,Pro,Monthly,1999,2023-05-29,2024-05-28,Active
13467,2789,Pro,Monthly,1999,2022-02-02,2022-03-04,Active
13468,2822,Basic,Monthly,999,2022-12-15,2023-01-14,Active
13469,4178,Pro,Monthly,1999,2023-01-15,2023-02-14,Cancelled
13470,342,Premium,Monthly,3999,2023-05-23,2023-06-22,Active
13471,1362,Basic,Monthly,999,2023-10-08,2024-10-07,Expired
13472,4192,Premium,Monthly,3999,2022-09-24,2023-09-24,Expired
13473,4617,Pro,Monthly,1999,2023-06-01,2024-05-31,Active
13474,996,Premium,Monthly,3999,2024-03-08,2024-04-07,Active
13475,357,Basic,Monthly,999,2023-04-30,2024-04-29,Active
13476,186,Pro,Monthly,1999,2022-12-13,2023-01-12,Active
13477,1694,Basic,Monthly,999,2023-08-26,2024-08-25,Active
13478,2591,Premium,Annual,3999,2023-10-26,2023-11-25,Active
13479,1343,Pro,Monthly,1999,2023-03-19,2024-03-18,Active
13480,1692,Basic,Monthly,999,2023-01-13,2024-01-13,Active
13481,1083,Basic,Monthly,999,2023-09-22,2023-10-22,Active
13482,2058,Premium,Monthly,3999,2023-07-27,2024-07-26,Active
13483,2905,Pro,Monthly,1999,2022-12-24,2023-12-24,Active
13484,3196,Basic,Monthly,999,2023-06-22,2023-07-22,Cancelled
13485,4452,Pro,Monthly,1999,2023-09-13,2023-10-13,Cancelled
13486,3418,Premium,Monthly,3999,2022-07-29,2023-07-29,Active
13487,2381,Basic,Annual,999,2024-02-10,2025-02-09,Expired
13488,17,Basic,Monthly,999,2022-02-11,2023-02-11,Active
13489,324,Premium,Monthly,3999,2022-01-13,2023-01-13,Cancelled
13490,2071,Basic,Monthly,999,2023-08-24,2024-08-23,Active
13491,931,Basic,Monthly,999,2023-08-23,2024-08-22,Active
13492,4555,Basic,Monthly,999,2023-05-04,2023-06-03,Active
13493,4653,Premium,Monthly,3999,2022-07-06,2023-07-06,Active
13494,1445,Basic,Monthly,999,2022-03-04,2022-04-03,Expired
13495,4037,Pro,Monthly,1999,2022-12-02,2023-01-01,Active
13496,403,Premium,Annual,3999,2023-07-09,2024-07-08,Active
13497,3403,Basic,Annual,999,2024-01-15,2024-02-14,Active
13498,4553,Premium,Monthly,3999,2024-01-16,2025-01-15,Active
13499,1507,Pro,Annual,1999,2022-03-16,2022-04-15,Active
13500,1522,Pro,Annual,1999,2024-02-04,2025-02-03,Expired
13501,3099,Basic,Annual,999,2022-05-29,2022-06-28,Active
13502,2445,Pro,Monthly,1999,2023-11-25,2024-11-24,Active
13503,2188,Basic,Annual,999,2022-07-26,2022-08-25,Expired
13504,2569,Basic,Monthly,999,2023-11-24,2023-12-24,Active
13505,2794,Premium,Monthly,3999,2023-11-16,2023-12-16,Active
13506,92,Basic,Monthly,999,2022-08-29,2022-09-28,Active
13507,4948,Premium,Monthly,3999,2023-11-07,2023-12-07,Active
13508,4941,Basic,Monthly,999,2023-07-29,2023-08-28,Active
13509,4763,Basic,Annual,999,2022-08-23,2023-08-23,Active
13510,1754,Premium,Monthly,3999,2022-05-05,2023-05-05,Active
13511,4893,Basic,Monthly,999,2022-09-14,2022-10-14,Cancelled
13512,88,Premium,Monthly,3999,2022-04-02,2022-05-02,Active
13513,1642,Pro,Annual,1999,2024-01-07,2024-02-06,Expired
13514,2963,Basic,Annual,999,2023-12-08,2024-12-07,Active
13515,2143,Pro,Monthly,1999,2022-07-26,2022-08-25,Active
13516,551,Basic,Monthly,999,2023-02-21,2023-03-23,Active
13517,2447,Basic,Monthly,999,2022-10-15,2022-11-14,Active
13518,1952,Pro,Monthly,1999,2022-08-03,2023-08-03,Active
13519,2291,Basic,Monthly,999,2023-11-29,2023-12-29,Active
13520,3838,Basic,Monthly,999,2023-09-30,2024-09-29,Cancelled
13521,624,Premium,Monthly,3999,2024-03-04,2024-04-03,Active
13522,3758,Premium,Monthly,3999,2024-02-06,2024-03-07,Active
13523,4797,Pro,Annual,1999,2023-05-27,2024-05-26,Active
13524,3293,Pro,Monthly,1999,2023-07-27,2023-08-26,Cancelled
13525,3833,Pro,Annual,1999,2023-01-03,2023-02-02,Active
13526,2612,Pro,Monthly,1999,2023-02-05,2023-03-07,Active
13527,162,Pro,Monthly,1999,2022-07-20,2023-07-20,Cancelled
13528,1993,Premium,Monthly,3999,2023-08-04,2024-08-03,Cancelled
13529,2083,Basic,Monthly,999,2022-10-12,2022-11-11,Active
13530,3014,Pro,Monthly,1999,2022-03-04,2022-04-03,Active
13531,37,Premium,Monthly,3999,2023-10-08,2024-10-07,Active
13532,846,Pro,Annual,1999,2024-01-21,2025-01-20,Expired
13533,2877,Premium,Annual,3999,2024-02-03,2024-03-04,Active
13534,3347,Basic,Monthly,999,2022-12-27,2023-01-26,Active
13535,4055,Basic,Monthly,999,2022-07-06,2022-08-05,Active
13536,4201,Premium,Annual,3999,2023-04-28,2024-04-27,Active
13537,336,Basic,Monthly,999,2023-01-06,2024-01-06,Active
13538,3098,Pro,Monthly,1999,2022-01-21,2023-01-21,Active
13539,2344,Basic,Monthly,999,2022-11-04,2023-11-04,Active
13540,1561,Pro,Monthly,1999,2022-02-15,2022-03-17,Expired
13541,4982,Pro,Monthly,1999,2022-07-13,2023-07-13,Cancelled
13542,4165,Basic,Monthly,999,2022-02-26,2023-02-26,Expired
13543,4247,Pro,Monthly,1999,2023-07-08,2024-07-07,Cancelled
13544,662,Pro,Monthly,1999,2023-04-02,2023-05-02,Active
13545,4853,Basic,Monthly,999,2022-11-29,2022-12-29,Active
13546,3740,Pro,Annual,1999,2024-01-17,2024-02-16,Active
13547,3184,Pro,Monthly,1999,2022-01-16,2022-02-15,Active
13548,1486,Basic,Monthly,999,2023-10-07,2024-10-06,Active
13549,2410,Pro,Monthly,1999,2023-05-28,2024-05-27,Active
13550,4299,Basic,Monthly,999,2024-01-14,2024-02-13,Expired
13551,2535,Basic,Monthly,999,2022-05-30,2022-06-29,Active
13552,4,Pro,Monthly,1999,2023-09-26,2023-10-26,Active
13553,3098,Pro,Annual,1999,2024-03-04,2025-03-04,Active
13554,2849,Premium,Monthly,3999,2022-08-01,2023-08-01,Expired
13555,27,Basic,Monthly,999,2023-01-26,2024-01-26,Expired
13556,965,Basic,Annual,999,2022-10-08,2023-10-08,Active
13557,3097,Basic,Monthly,999,2023-10-14,2023-11-13,Active
13558,72,Pro,Monthly,1999,2023-11-02,2023-12-02,Active
13559,2948,Pro,Monthly,1999,2023-06-23,2024-06-22,Expired
13560,2316,Pro,Annual,1999,2022-12-08,2023-12-08,Active
13561,3898,Basic,Monthly,999,2023-11-05,2023-12-05,Cancelled
13562,4491,Premium,Annual,3999,2023-09-22,2023-10-22,Active
13563,4965,Pro,Monthly,1999,2022-12-03,2023-01-02,Active
13564,2412,Premium,Monthly,3999,2022-03-16,2023-03-16,Active
13565,117,Basic,Monthly,999,2022-04-03,2022-05-03,Cancelled
13566,2212,Pro,Monthly,1999,2023-06-30,2024-06-29,Expired
13567,2925,Pro,Monthly,1999,2022-04-25,2022-05-25,Cancelled
13568,2838,Pro,Monthly,1999,2023-02-25,2024-02-25,Active
13569,577,Basic,Monthly,999,2022-04-23,2022-05-23,Active
13570,772,Premium,Monthly,3999,2023-01-03,2023-02-02,Cancelled
13571,200,Basic,Monthly,999,2022-03-01,2022-03-31,Active
13572,1756,Basic,Monthly,999,2022-10-09,2022-11-08,Expired
13573,180,Pro,Annual,1999,2022-08-25,2022-09-24,Active
13574,2406,Pro,Monthly,1999,2023-09-30,2023-10-30,Expired
13575,3324,Pro,Monthly,1999,2022-02-14,2023-02-14,Cancelled
13576,4749,Basic,Monthly,999,2024-03-10,2024-04-09,Active
13577,4774,Pro,Annual,1999,2024-01-11,2025-01-10,Active
13578,2302,Pro,Monthly,1999,2022-07-16,2022-08-15,Active
13579,2989,Basic,Monthly,999,2023-12-25,2024-01-24,Active
13580,1603,Premium,Monthly,3999,2023-05-14,2023-06-13,Active
13581,1120,Premium,Monthly,3999,2023-08-06,2023-09-05,Active
13582,2215,Pro,Annual,1999,2024-01-17,2025-01-16,Active
13583,1912,Basic,Monthly,999,2024-03-01,2024-03-31,Active
13584,2902,Premium,Monthly,3999,2023-03-25,2023-04-24,Expired
13585,1086,Basic,Annual,999,2023-11-10,2023-12-10,Active
13586,174,Basic,Monthly,999,2022-07-14,2023-07-14,Expired
13587,3533,Basic,Annual,999,2023-11-16,2024-11-15,Active
13588,4720,Basic,Annual,999,2022-07-14,2022-08-13,Cancelled
13589,1239,Premium,Monthly,3999,2023-07-29,2023-08-28,Active
13590,3311,Pro,Monthly,1999,2023-08-05,2023-09-04,Active
13591,4835,Premium,Monthly,3999,2024-01-05,2024-02-04,Active
13592,3814,Basic,Monthly,999,2022-11-06,2023-11-06,Expired
13593,3817,Pro,Annual,1999,2024-03-05,2025-03-05,Active
13594,4771,Premium,Monthly,3999,2023-08-14,2024-08-13,Active
13595,1974,Premium,Monthly,3999,2023-07-02,2024-07-01,Expired
13596,3783,Pro,Monthly,1999,2023-01-24,2024-01-24,Active
13597,2245,Basic,Monthly,999,2023-12-08,2024-12-07,Active
13598,1658,Pro,Annual,1999,2023-03-11,2023-04-10,Active
13599,413,Basic,Monthly,999,2023-12-30,2024-01-29,Active
13600,3411,Pro,Monthly,1999,2024-03-10,2024-04-09,Active
13601,4093,Pro,Monthly,1999,2023-10-23,2024-10-22,Active
13602,1383,Pro,Annual,1999,2023-05-11,2023-06-10,Active
13603,1124,Pro,Annual,1999,2024-02-24,2025-02-23,Active
13604,4330,Pro,Annual,1999,2022-07-20,2022-08-19,Active
13605,4013,Basic,Monthly,999,2023-10-28,2024-10-27,Cancelled
13606,2244,Pro,Monthly,1999,2023-06-18,2023-07-18,Expired
13607,2590,Pro,Annual,1999,2022-10-24,2022-11-23,Active
13608,1779,Basic,Annual,999,2023-05-09,2024-05-08,Cancelled
13609,1130,Basic,Monthly,999,2023-12-28,2024-01-27,Expired
13610,645,Basic,Monthly,999,2022-11-27,2023-11-27,Active
13611,3523,Pro,Annual,1999,2023-09-26,2023-10-26,Expired
13612,1558,Premium,Monthly,3999,2024-02-17,2024-03-18,Active
13613,4502,Basic,Monthly,999,2022-09-18,2022-10-18,Cancelled
13614,2774,Pro,Monthly,1999,2022-02-24,2022-03-26,Active
13615,2786,Pro,Annual,1999,2022-10-09,2022-11-08,Active
13616,1707,Basic,Monthly,999,2024-02-11,2025-02-10,Cancelled
13617,2602,Premium,Annual,3999,2024-03-05,2025-03-05,Active
13618,3644,Basic,Monthly,999,2024-01-12,2025-01-11,Active
13619,375,Premium,Monthly,3999,2023-09-30,2023-10-30,Active
13620,1613,Basic,Monthly,999,2023-03-18,2024-03-17,Cancelled
13621,455,Basic,Annual,999,2022-09-16,2023-09-16,Cancelled
13622,4298,Basic,Monthly,999,2023-07-16,2023-08-15,Active
13623,1476,Basic,Monthly,999,2024-01-06,2024-02-05,Active
13624,854,Premium,Annual,3999,2024-03-04,2024-04-03,Active
13625,724,Basic,Monthly,999,2022-05-26,2023-05-26,Active
13626,1392,Pro,Annual,1999,2023-01-26,2024-01-26,Expired
13627,2388,Basic,Monthly,999,2023-01-08,2023-02-07,Expired
13628,262,Premium,Monthly,3999,2022-02-14,2023-02-14,Active
13629,543,Pro,Monthly,1999,2023-02-01,2024-02-01,Expired
13630,551,Pro,Annual,1999,2022-09-19,2023-09-19,Expired
13631,3798,Basic,Monthly,999,2023-04-24,2024-04-23,Active
13632,638,Pro,Annual,1999,2024-01-16,2024-02-15,Active
13633,165,Basic,Monthly,999,2023-07-19,2023-08-18,Active
13634,2806,Basic,Monthly,999,2023-04-30,2023-05-30,Active
13635,621,Pro,Monthly,1999,2024-01-17,2025-01-16,Cancelled
13636,1224,Premium,Annual,3999,2023-12-09,2024-01-08,Active
13637,3343,Premium,Monthly,3999,2023-05-31,2023-06-30,Expired
13638,51,Pro,Monthly,1999,2023-07-26,2024-07-25,Active
13639,489,Pro,Annual,1999,2023-11-16,2023-12-16,Cancelled
13640,665,Premium,Monthly,3999,2023-08-07,2024-08-06,Active
13641,1247,Pro,Monthly,1999,2023-05-01,2023-05-31,Active
13642,2711,Pro,Monthly,1999,2023-08-10,2024-08-09,Active
13643,4362,Premium,Monthly,3999,2023-04-11,2023-05-11,Cancelled
13644,4169,Basic,Monthly,999,2023-04-11,2023-05-11,Expired
13645,3953,Basic,Annual,999,2022-01-22,2022-02-21,Active
13646,2592,Pro,Monthly,1999,2023-01-31,2024-01-31,Active
13647,881,Basic,Monthly,999,2022-07-28,2023-07-28,Active
13648,435,Basic,Annual,999,2023-07-17,2023-08-16,Expired
13649,1985,Pro,Monthly,1999,2022-05-25,2023-05-25,Active
13650,4453,Pro,Annual,1999,2023-02-24,2024-02-24,Active
13651,4114,Premium,Monthly,3999,2022-12-15,2023-12-15,Active
13652,3871,Basic,Monthly,999,2022-11-01,2022-12-01,Active
13653,2623,Basic,Monthly,999,2024-02-23,2024-03-24,Active
13654,1793,Basic,Monthly,999,2022-02-13,2022-03-15,Expired
13655,2799,Pro,Monthly,1999,2022-04-17,2023-04-17,Expired
13656,3513,Pro,Monthly,1999,2022-05-30,2022-06-29,Expired
13657,1494,Pro,Monthly,1999,2023-08-29,2023-09-28,Active
13658,2680,Basic,Monthly,999,2022-09-21,2022-10-21,Active
13659,1626,Pro,Monthly,1999,2022-04-20,2022-05-20,Expired
13660,2420,Pro,Monthly,1999,2022-01-18,2022-02-17,Active
13661,3018,Basic,Monthly,999,2024-01-20,2024-02-19,Active
13662,1848,Pro,Monthly,1999,2022-12-02,2023-12-02,Active
13663,3247,Pro,Monthly,1999,2022-08-27,2022-09-26,Active
13664,1539,Premium,Monthly,3999,2023-12-25,2024-01-24,Active
13665,1317,Premium,Monthly,3999,2024-01-13,2024-02-12,Expired
13666,1720,Pro,Monthly,1999,2022-11-24,2023-11-24,Expired
13667,1951,Premium,Monthly,3999,2022-10-21,2022-11-20,Active
13668,224,Pro,Monthly,1999,2023-02-17,2024-02-17,Active
13669,2027,Premium,Annual,3999,2023-04-06,2024-04-05,Active
13670,1548,Basic,Monthly,999,2022-03-22,2023-03-22,Active
13671,3779,Pro,Monthly,1999,2022-09-12,2022-10-12,Expired
13672,3724,Pro,Monthly,1999,2024-01-14,2025-01-13,Active
13673,1524,Pro,Annual,1999,2022-12-29,2023-01-28,Active
13674,2704,Basic,Monthly,999,2023-12-22,2024-01-21,Active
13675,1973,Basic,Monthly,999,2023-04-02,2024-04-01,Cancelled
13676,4529,Basic,Monthly,999,2023-03-19,2024-03-18,Active
13677,4605,Basic,Annual,999,2023-06-17,2023-07-17,Active
13678,4604,Basic,Monthly,999,2022-08-26,2022-09-25,Active
13679,617,Pro,Monthly,1999,2022-09-18,2023-09-18,Active
13680,4516,Premium,Monthly,3999,2022-09-30,2022-10-30,Active
13681,4170,Pro,Monthly,1999,2022-10-07,2022-11-06,Expired
13682,2622,Premium,Monthly,3999,2022-05-30,2023-05-30,Active
13683,4242,Premium,Monthly,3999,2022-06-01,2022-07-01,Active
13684,2094,Pro,Annual,1999,2024-03-04,2024-04-03,Cancelled
13685,1765,Basic,Monthly,999,2023-07-27,2023-08-26,Active
13686,3177,Basic,Annual,999,2023-10-10,2023-11-09,Expired
13687,1133,Premium,Monthly,3999,2022-01-12,2023-01-12,Cancelled
13688,4217,Basic,Annual,999,2022-01-14,2022-02-13,Active
13689,3571,Pro,Annual,1999,2023-05-26,2024-05-25,Expired
13690,1067,Basic,Monthly,999,2023-06-26,2024-06-25,Active
13691,2147,Premium,Monthly,3999,2023-03-21,2023-04-20,Active
13692,706,Pro,Monthly,1999,2022-11-14,2022-12-14,Expired
13693,2359,Premium,Monthly,3999,2024-03-09,2024-04-08,Expired
13694,3535,Basic,Monthly,999,2024-01-02,2024-02-01,Active
13695,3813,Basic,Annual,999,2022-08-26,2023-08-26,Active
13696,2471,Pro,Monthly,1999,2023-06-23,2023-07-23,Active
13697,4068,Premium,Monthly,3999,2024-02-08,2025-02-07,Cancelled
13698,3461,Pro,Monthly,1999,2023-10-16,2023-11-15,Expired
13699,3769,Premium,Monthly,3999,2024-02-01,2024-03-02,Active
13700,1935,Pro,Monthly,1999,2022-03-15,2023-03-15,Active
13701,2320,Pro,Annual,1999,2023-03-10,2024-03-09,Cancelled
13702,2873,Pro,Monthly,1999,2022-10-25,2023-10-25,Active
13703,210,Basic,Annual,999,2023-12-12,2024-12-11,Active
13704,4835,Basic,Monthly,999,2022-10-23,2023-10-23,Active
13705,2808,Premium,Monthly,3999,2022-01-14,2022-02-13,Active
13706,4255,Premium,Monthly,3999,2023-09-04,2024-09-03,Expired
13707,3963,Pro,Monthly,1999,2023-08-26,2024-08-25,Expired
13708,4837,Basic,Monthly,999,2023-01-30,2023-03-01,Active
13709,1954,Basic,Monthly,999,2022-07-10,2022-08-09,Expired
13710,2391,Premium,Annual,3999,2023-02-25,2024-02-25,Active
13711,3526,Basic,Monthly,999,2022-04-16,2022-05-16,Expired
13712,4795,Premium,Monthly,3999,2023-01-29,2023-02-28,Active
13713,3215,Basic,Monthly,999,2023-03-14,2023-04-13,Cancelled
13714,2445,Pro,Monthly,1999,2022-01-07,2022-02-06,Active
13715,2584,Premium,Monthly,3999,2022-03-22,2022-04-21,Active
13716,141,Basic,Monthly,999,2024-02-04,2024-03-05,Expired
13717,4336,Basic,Annual,999,2023-10-14,2024-10-13,Active
13718,292,Premium,Monthly,3999,2023-04-30,2024-04-29,Expired
13719,2865,Pro,Monthly,1999,2022-12-23,2023-01-22,Active
13720,4178,Pro,Monthly,1999,2022-11-07,2023-11-07,Active
13721,2608,Pro,Monthly,1999,2023-05-21,2024-05-20,Expired
13722,3937,Basic,Monthly,999,2023-06-03,2023-07-03,Active
13723,2918,Basic,Annual,999,2023-10-26,2023-11-25,Active
13724,2219,Pro,Monthly,1999,2023-09-30,2023-10-30,Active
13725,1798,Basic,Monthly,999,2023-03-25,2023-04-24,Active
13726,977,Pro,Annual,1999,2022-10-12,2023-10-12,Active
13727,580,Pro,Annual,1999,2022-10-09,2022-11-08,Active
13728,2574,Basic,Monthly,999,2022-03-15,2023-03-15,Active
13729,2590,Pro,Monthly,1999,2022-02-14,2022-03-16,Active
13730,3284,Basic,Annual,999,2023-06-13,2024-06-12,Expired
13731,1800,Basic,Monthly,999,2024-01-15,2024-02-14,Active
13732,1462,Pro,Monthly,1999,2023-11-07,2023-12-07,Active
13733,4418,Premium,Monthly,3999,2023-04-02,2023-05-02,Active
13734,4069,Basic,Monthly,999,2023-07-29,2023-08-28,Active
13735,2948,Pro,Monthly,1999,2023-02-11,2024-02-11,Active
13736,714,Pro,Monthly,1999,2022-04-03,2022-05-03,Active
13737,2424,Basic,Monthly,999,2022-11-18,2023-11-18,Cancelled
13738,1891,Pro,Annual,1999,2023-04-11,2024-04-10,Expired
13739,3568,Premium,Monthly,3999,2023-08-27,2023-09-26,Active
13740,1679,Pro,Monthly,1999,2023-07-08,2023-08-07,Active
13741,2148,Basic,Monthly,999,2024-01-23,2025-01-22,Active
13742,918,Pro,Monthly,1999,2022-11-23,2022-12-23,Active
13743,2267,Pro,Monthly,1999,2024-02-06,2025-02-05,Cancelled
13744,2525,Basic,Monthly,999,2023-08-06,2023-09-05,Cancelled
13745,1807,Basic,Monthly,999,2023-12-29,2024-01-28,Active
13746,4052,Basic,Monthly,999,2023-07-22,2023-08-21,Cancelled
13747,560,Basic,Annual,999,2023-08-14,2024-08-13,Cancelled
13748,629,Basic,Annual,999,2023-02-19,2023-03-21,Active
13749,3067,Pro,Monthly,1999,2023-05-14,2024-05-13,Active
13750,1912,Basic,Monthly,999,2023-03-16,2023-04-15,Cancelled
13751,3763,Premium,Monthly,3999,2023-09-25,2024-09-24,Active
13752,3552,Pro,Monthly,1999,2023-12-15,2024-01-14,Cancelled
13753,1809,Premium,Monthly,3999,2023-03-08,2024-03-07,Active
13754,2387,Pro,Monthly,1999,2022-11-24,2022-12-24,Active
13755,1896,Basic,Annual,999,2022-09-14,2023-09-14,Active
13756,3931,Pro,Annual,1999,2023-10-04,2024-10-03,Active
13757,1007,Premium,Monthly,3999,2023-07-08,2024-07-07,Active
13758,49,Basic,Monthly,999,2022-03-15,2023-03-15,Expired
13759,1851,Basic,Annual,999,2022-08-22,2023-08-22,Cancelled
13760,1930,Basic,Monthly,999,2023-06-05,2024-06-04,Expired
13761,2133,Basic,Monthly,999,2023-06-27,2023-07-27,Active
13762,1526,Basic,Monthly,999,2023-08-31,2023-09-30,Active
13763,329,Basic,Monthly,999,2022-09-15,2022-10-15,Active
13764,2658,Basic,Monthly,999,2024-03-02,2025-03-02,Active
13765,4530,Pro,Annual,1999,2022-08-17,2022-09-16,Active
13766,588,Basic,Monthly,999,2022-09-02,2023-09-02,Active
13767,3206,Pro,Monthly,1999,2023-03-03,2024-03-02,Active
13768,1599,Pro,Monthly,1999,2023-12-11,2024-01-10,Active
13769,3852,Pro,Annual,1999,2023-04-01,2023-05-01,Active
13770,2473,Basic,Annual,999,2024-01-14,2024-02-13,Active
13771,2818,Pro,Monthly,1999,2023-04-18,2024-04-17,Cancelled
13772,4608,Basic,Annual,999,2023-07-17,2023-08-16,Cancelled
13773,1409,Pro,Monthly,1999,2023-12-30,2024-12-29,Active
13774,1012,Pro,Monthly,1999,2022-06-23,2023-06-23,Cancelled
13775,4660,Basic,Monthly,999,2022-03-16,2023-03-16,Active
13776,4399,Basic,Monthly,999,2022-04-09,2022-05-09,Active
13777,4045,Basic,Monthly,999,2023-05-28,2023-06-27,Active
13778,1330,Basic,Monthly,999,2022-05-04,2022-06-03,Cancelled
13779,2605,Basic,Monthly,999,2022-04-27,2022-05-27,Active
13780,2024,Premium,Monthly,3999,2022-12-09,2023-12-09,Active
13781,4508,Basic,Monthly,999,2023-12-08,2024-12-07,Active
13782,3186,Pro,Monthly,1999,2022-08-21,2023-08-21,Active
13783,4604,Pro,Monthly,1999,2022-05-09,2023-05-09,Active
13784,4152,Pro,Monthly,1999,2023-01-09,2023-02-08,Expired
13785,2594,Premium,Annual,3999,2023-07-29,2023-08-28,Cancelled
13786,3342,Premium,Annual,3999,2022-08-24,2023-08-24,Expired
13787,196,Pro,Monthly,1999,2024-01-12,2024-02-11,Cancelled
13788,1791,Premium,Monthly,3999,2022-07-09,2023-07-09,Active
